sequence_number,score,value
1150,87.81,05:16.49
1151,87.80,05:16.50
1152,87.79,05:16.51
1153,87.78,05:16.52
1154,87.77,05:16.53
1155,87.76,05:16.54
1156,87.75,05:16.55
1157,87.74,05:16.56
1158,87.73,05:16.57
1159,87.72,05:16.58
1160,87.71,05:16.59
1161,87.70,05:16.60
1162,87.69,05:16.61
1163,87.68,05:16.62
1164,87.67,05:16.63
1165,87.66,05:16.64
1166,87.65,05:16.65
1167,87.64,05:16.66
1168,87.63,05:16.67
1169,87.62,05:16.68
1170,87.61,05:16.69
1171,87.60,05:16.70
1172,87.59,05:16.71
1173,87.58,05:16.72
1174,87.57,05:16.73
1175,87.56,05:16.74
1176,87.55,05:16.75
1177,87.54,05:16.76
1178,87.53,05:16.77
1179,87.52,05:16.78
1180,87.51,05:16.79
1181,87.50,05:16.80
1182,87.49,05:16.81
1183,87.48,05:16.82
1184,87.47,05:16.83
1185,87.46,05:16.84
1186,87.45,05:16.85
1187,87.44,05:16.86
1188,87.43,05:16.87
1189,87.42,05:16.88
1190,87.41,05:16.89
1191,87.40,05:16.90
1192,87.39,05:16.91
1193,87.38,05:16.92
1194,87.37,05:16.93
1195,87.36,05:16.94
1196,87.35,05:16.95
1197,87.34,05:16.96
1198,87.33,05:16.97
1199,87.32,05:16.98
1200,87.31,05:16.99
1201,87.30,05:17.00
1202,87.29,05:17.01
1203,87.28,05:17.02
1204,87.27,05:17.03
1205,87.26,05:17.04
1206,87.25,05:17.05
1207,87.24,05:17.06
1208,87.23,05:17.07
1209,87.22,05:17.08
1210,87.21,05:17.09
1211,87.20,05:17.10
1212,87.19,05:17.11
1213,87.18,05:17.12
1214,87.17,05:17.13
1215,87.16,05:17.14
1216,87.15,05:17.15
1217,87.14,05:17.16
1218,87.13,05:17.17
1219,87.12,05:17.18
1220,87.11,05:17.19
1221,87.10,05:17.20
1222,87.09,05:17.21
1223,87.08,05:17.22
1224,87.07,05:17.23
1225,87.06,05:17.24
1226,87.05,05:17.25
1227,87.04,05:17.26
1228,87.03,05:17.27
1229,87.02,05:17.28
1230,87.01,05:17.29
1231,87.00,05:17.30
1232,86.99,05:17.31
1233,86.98,05:17.32
1234,86.97,05:17.33
1235,86.96,05:17.34
1236,86.95,05:17.35
1237,86.94,05:17.36
1238,86.93,05:17.37
1239,86.92,05:17.38
1240,86.91,05:17.39
1241,86.90,05:17.40
1242,86.89,05:17.41
1243,86.88,05:17.42
1244,86.87,05:17.43
1245,86.86,05:17.44
1246,86.85,05:17.45
1247,86.84,05:17.46
1248,86.83,05:17.47
1249,86.82,05:17.48
1250,86.81,05:17.49
1251,86.80,05:17.50
1252,86.79,05:17.51
1253,86.78,05:17.52
1254,86.77,05:17.53
1255,86.76,05:17.54
1256,86.75,05:17.55
1257,86.74,05:17.56
1258,86.73,05:17.57
1259,86.72,05:17.58
1260,86.71,05:17.59
1261,86.70,05:17.60
1262,86.69,05:17.61
1263,86.68,05:17.62
1264,86.67,05:17.63
1265,86.66,05:17.64
1266,86.65,05:17.65
1267,86.64,05:17.66
1268,86.63,05:17.67
1269,86.62,05:17.68
1270,86.61,05:17.69
1271,86.60,05:17.70
1272,86.59,05:17.71
1273,86.58,05:17.72
1274,86.57,05:17.73
1275,86.56,05:17.74
1276,86.55,05:17.75
1277,86.54,05:17.76
1278,86.53,05:17.77
1279,86.52,05:17.78
1280,86.51,05:17.79
1281,86.50,05:17.80
1282,86.49,05:17.81
1283,86.48,05:17.82
1284,86.47,05:17.83
1285,86.46,05:17.84
1286,86.45,05:17.85
1287,86.44,05:17.86
1288,86.43,05:17.87
1289,86.42,05:17.88
1290,86.41,05:17.89
1291,86.40,05:17.90
1292,86.39,05:17.91
1293,86.38,05:17.92
1294,86.37,05:17.93
1295,86.36,05:17.94
1296,86.35,05:17.95
1297,86.34,05:17.96
1298,86.33,05:17.97
1299,86.32,05:17.98
1300,86.31,05:17.99
1301,86.30,05:18.00
1302,86.29,05:18.01
1303,86.28,05:18.02
1304,86.27,05:18.03
1305,86.26,05:18.04
1306,86.25,05:18.05
1307,86.24,05:18.06
1308,86.23,05:18.07
1309,86.22,05:18.08
1310,86.21,05:18.09
1311,86.20,05:18.10
1312,86.19,05:18.11
1313,86.18,05:18.12
1314,86.17,05:18.13
1315,86.16,05:18.14
1316,86.15,05:18.15
1317,86.14,05:18.16
1318,86.13,05:18.17
1319,86.12,05:18.18
1320,86.11,05:18.19
1321,86.10,05:18.20
1322,86.09,05:18.21
1323,86.08,05:18.22
1324,86.07,05:18.23
1325,86.06,05:18.24
1326,86.05,05:18.25
1327,86.04,05:18.26
1328,86.03,05:18.27
1329,86.02,05:18.28
1330,86.01,05:18.29
1331,86.00,05:18.30
1332,85.99,05:18.31
1333,85.98,05:18.32
1334,85.97,05:18.33
1335,85.96,05:18.34
1336,85.95,05:18.35
1337,85.94,05:18.36
1338,85.93,05:18.37
1339,85.92,05:18.38
1340,85.91,05:18.39
1341,85.90,05:18.40
1342,85.89,05:18.41
1343,85.88,05:18.42
1344,85.87,05:18.43
1345,85.86,05:18.44
1346,85.85,05:18.45
1347,85.84,05:18.46
1348,85.83,05:18.47
1349,85.82,05:18.48
1350,85.81,05:18.49
1351,85.80,05:18.50
1352,85.79,05:18.51
1353,85.78,05:18.52
1354,85.77,05:18.53
1355,85.76,05:18.54
1356,85.75,05:18.55
1357,85.74,05:18.56
1358,85.73,05:18.57
1359,85.72,05:18.58
1360,85.71,05:18.59
1361,85.70,05:18.60
1362,85.69,05:18.61
1363,85.68,05:18.62
1364,85.67,05:18.63
1365,85.66,05:18.64
1366,85.65,05:18.65
1367,85.64,05:18.66
1368,85.63,05:18.67
1369,85.62,05:18.68
1370,85.61,05:18.69
1371,85.60,05:18.70
1372,85.59,05:18.71
1373,85.58,05:18.72
1374,85.57,05:18.73
1375,85.56,05:18.74
1376,85.55,05:18.75
1377,85.54,05:18.76
1378,85.53,05:18.77
1379,85.52,05:18.78
1380,85.51,05:18.79
1381,85.50,05:18.80
1382,85.49,05:18.81
1383,85.48,05:18.82
1384,85.47,05:18.83
1385,85.46,05:18.84
1386,85.45,05:18.85
1387,85.44,05:18.86
1388,85.43,05:18.87
1389,85.42,05:18.88
1390,85.41,05:18.89
1391,85.40,05:18.90
1392,85.39,05:18.91
1393,85.38,05:18.92
1394,85.37,05:18.93
1395,85.36,05:18.94
1396,85.35,05:18.95
1397,85.34,05:18.96
1398,85.33,05:18.97
1399,85.32,05:18.98
1400,85.31,05:18.99
1401,85.30,05:19.00
1402,85.29,05:19.01
1403,85.28,05:19.02
1404,85.27,05:19.03
1405,85.26,05:19.04
1406,85.25,05:19.05
1407,85.24,05:19.06
1408,85.23,05:19.07
1409,85.22,05:19.08
1410,85.21,05:19.09
1411,85.20,05:19.10
1412,85.19,05:19.11
1413,85.18,05:19.12
1414,85.17,05:19.13
1415,85.16,05:19.14
1416,85.15,05:19.15
1417,85.14,05:19.16
1418,85.13,05:19.17
1419,85.12,05:19.18
1420,85.11,05:19.19
1421,85.10,05:19.20
1422,85.09,05:19.21
1423,85.08,05:19.22
1424,85.07,05:19.23
1425,85.06,05:19.24
1426,85.05,05:19.25
1427,85.04,05:19.26
1428,85.03,05:19.27
1429,85.02,05:19.28
1430,85.01,05:19.29
1431,85.00,05:19.30
1432,84.99,05:19.31
1433,84.98,05:19.32
1434,84.97,05:19.33
1435,84.96,05:19.34
1436,84.95,05:19.35
1437,84.95,05:19.36
1438,84.94,05:19.37
1439,84.93,05:19.38
1440,84.92,05:19.39
1441,84.91,05:19.40
1442,84.90,05:19.41
1443,84.89,05:19.42
1444,84.88,05:19.43
1445,84.87,05:19.44
1446,84.86,05:19.45
1447,84.85,05:19.46
1448,84.85,05:19.47
1449,84.84,05:19.48
1450,84.83,05:19.49
1451,84.82,05:19.50
1452,84.81,05:19.51
1453,84.80,05:19.52
1454,84.79,05:19.53
1455,84.78,05:19.54
1456,84.77,05:19.55
1457,84.76,05:19.56
1458,84.75,05:19.57
1459,84.75,05:19.58
1460,84.74,05:19.59
1461,84.73,05:19.60
1462,84.72,05:19.61
1463,84.71,05:19.62
1464,84.70,05:19.63
1465,84.69,05:19.64
1466,84.68,05:19.65
1467,84.67,05:19.66
1468,84.66,05:19.67
1469,84.65,05:19.68
1470,84.65,05:19.69
1471,84.64,05:19.70
1472,84.63,05:19.71
1473,84.62,05:19.72
1474,84.61,05:19.73
1475,84.60,05:19.74
1476,84.59,05:19.75
1477,84.58,05:19.76
1478,84.57,05:19.77
1479,84.56,05:19.78
1480,84.55,05:19.79
1481,84.55,05:19.80
1482,84.54,05:19.81
1483,84.53,05:19.82
1484,84.52,05:19.83
1485,84.51,05:19.84
1486,84.50,05:19.85
1487,84.49,05:19.86
1488,84.48,05:19.87
1489,84.47,05:19.88
1490,84.46,05:19.89
1491,84.45,05:19.90
1492,84.45,05:19.91
1493,84.44,05:19.92
1494,84.43,05:19.93
1495,84.42,05:19.94
1496,84.41,05:19.95
1497,84.40,05:19.96
1498,84.39,05:19.97
1499,84.38,05:19.98
1500,84.37,05:19.99
1501,84.36,05:20.00
1502,84.35,05:20.01
1503,84.35,05:20.02
1504,84.34,05:20.03
1505,84.33,05:20.04
1506,84.32,05:20.05
1507,84.31,05:20.06
1508,84.30,05:20.07
1509,84.29,05:20.08
1510,84.28,05:20.09
1511,84.27,05:20.10
1512,84.26,05:20.11
1513,84.25,05:20.12
1514,84.25,05:20.13
1515,84.24,05:20.14
1516,84.23,05:20.15
1517,84.22,05:20.16
1518,84.21,05:20.17
1519,84.20,05:20.18
1520,84.19,05:20.19
1521,84.18,05:20.20
1522,84.17,05:20.21
1523,84.16,05:20.22
1524,84.15,05:20.23
1525,84.15,05:20.24
1526,84.14,05:20.25
1527,84.13,05:20.26
1528,84.12,05:20.27
1529,84.11,05:20.28
1530,84.10,05:20.29
1531,84.09,05:20.30
1532,84.08,05:20.31
1533,84.07,05:20.32
1534,84.06,05:20.33
1535,84.05,05:20.34
1536,84.05,05:20.35
1537,84.04,05:20.36
1538,84.03,05:20.37
1539,84.02,05:20.38
1540,84.01,05:20.39
1541,84.00,05:20.40
1542,83.99,05:20.41
1543,83.98,05:20.42
1544,83.97,05:20.43
1545,83.96,05:20.44
1546,83.95,05:20.45
1547,83.94,05:20.46
1548,83.93,05:20.47
1549,83.92,05:20.48
1550,83.91,05:20.49
1551,83.90,05:20.50
1552,83.89,05:20.51
1553,83.88,05:20.52
1554,83.87,05:20.53
1555,83.86,05:20.54
1556,83.85,05:20.55
1557,83.84,05:20.56
1558,83.83,05:20.57
1559,83.82,05:20.58
1560,83.81,05:20.59
1561,83.80,05:20.60
1562,83.79,05:20.61
1563,83.78,05:20.62
1564,83.77,05:20.63
1565,83.76,05:20.64
1566,83.75,05:20.65
1567,83.74,05:20.66
1568,83.73,05:20.67
1569,83.72,05:20.68
1570,83.71,05:20.69
1571,83.70,05:20.70
1572,83.69,05:20.71
1573,83.68,05:20.72
1574,83.67,05:20.73
1575,83.66,05:20.74
1576,83.65,05:20.75
1577,83.64,05:20.76
1578,83.63,05:20.77
1579,83.62,05:20.78
1580,83.61,05:20.79
1581,83.60,05:20.80
1582,83.59,05:20.81
1583,83.58,05:20.82
1584,83.57,05:20.83
1585,83.56,05:20.84
1586,83.55,05:20.85
1587,83.54,05:20.86
1588,83.53,05:20.87
1589,83.52,05:20.88
1590,83.51,05:20.89
1591,83.50,05:20.90
1592,83.49,05:20.91
1593,83.48,05:20.92
1594,83.47,05:20.93
1595,83.46,05:20.94
1596,83.45,05:20.95
1597,83.44,05:20.96
1598,83.43,05:20.97
1599,83.42,05:20.98
1600,83.41,05:20.99
1601,83.40,05:21.00
1602,83.39,05:21.01
1603,83.38,05:21.02
1604,83.37,05:21.03
1605,83.36,05:21.04
1606,83.35,05:21.05
1607,83.34,05:21.06
1608,83.33,05:21.07
1609,83.32,05:21.08
1610,83.31,05:21.09
1611,83.30,05:21.10
1612,83.29,05:21.11
1613,83.28,05:21.12
1614,83.27,05:21.13
1615,83.26,05:21.14
1616,83.25,05:21.15
1617,83.24,05:21.16
1618,83.23,05:21.17
1619,83.22,05:21.18
1620,83.21,05:21.19
1621,83.20,05:21.20
1622,83.19,05:21.21
1623,83.18,05:21.22
1624,83.17,05:21.23
1625,83.16,05:21.24
1626,83.15,05:21.25
1627,83.14,05:21.26
1628,83.13,05:21.27
1629,83.12,05:21.28
1630,83.11,05:21.29
1631,83.10,05:21.30
1632,83.09,05:21.31
1633,83.08,05:21.32
1634,83.07,05:21.33
1635,83.06,05:21.34
1636,83.05,05:21.35
1637,83.04,05:21.36
1638,83.03,05:21.37
1639,83.02,05:21.38
1640,83.01,05:21.39
1641,83.00,05:21.40
1642,82.99,05:21.41
1643,82.98,05:21.42
1644,82.97,05:21.43
1645,82.96,05:21.44
1646,82.95,05:21.45
1647,82.95,05:21.46
1648,82.94,05:21.47
1649,82.93,05:21.48
1650,82.92,05:21.49
1651,82.91,05:21.50
1652,82.90,05:21.51
1653,82.89,05:21.52
1654,82.88,05:21.53
1655,82.87,05:21.54
1656,82.86,05:21.55
1657,82.85,05:21.56
1658,82.85,05:21.57
1659,82.84,05:21.58
1660,82.83,05:21.59
1661,82.82,05:21.60
1662,82.81,05:21.61
1663,82.80,05:21.62
1664,82.79,05:21.63
1665,82.78,05:21.64
1666,82.77,05:21.65
1667,82.76,05:21.66
1668,82.75,05:21.67
1669,82.75,05:21.68
1670,82.74,05:21.69
1671,82.73,05:21.70
1672,82.72,05:21.71
1673,82.71,05:21.72
1674,82.70,05:21.73
1675,82.69,05:21.74
1676,82.68,05:21.75
1677,82.67,05:21.76
1678,82.66,05:21.77
1679,82.65,05:21.78
1680,82.65,05:21.79
1681,82.64,05:21.80
1682,82.63,05:21.81
1683,82.62,05:21.82
1684,82.61,05:21.83
1685,82.60,05:21.84
1686,82.59,05:21.85
1687,82.58,05:21.86
1688,82.57,05:21.87
1689,82.56,05:21.88
1690,82.55,05:21.89
1691,82.55,05:21.90
1692,82.54,05:21.91
1693,82.53,05:21.92
1694,82.52,05:21.93
1695,82.51,05:21.94
1696,82.50,05:21.95
1697,82.49,05:21.96
1698,82.48,05:21.97
1699,82.47,05:21.98
1700,82.46,05:21.99
1701,82.45,05:22.00
1702,82.45,05:22.01
1703,82.44,05:22.02
1704,82.43,05:22.03
1705,82.42,05:22.04
1706,82.41,05:22.05
1707,82.40,05:22.06
1708,82.39,05:22.07
1709,82.38,05:22.08
1710,82.37,05:22.09
1711,82.36,05:22.10
1712,82.35,05:22.11
1713,82.35,05:22.12
1714,82.34,05:22.13
1715,82.33,05:22.14
1716,82.32,05:22.15
1717,82.31,05:22.16
1718,82.30,05:22.17
1719,82.29,05:22.18
1720,82.28,05:22.19
1721,82.27,05:22.20
1722,82.26,05:22.21
1723,82.25,05:22.22
1724,82.25,05:22.23
1725,82.24,05:22.24
1726,82.23,05:22.25
1727,82.22,05:22.26
1728,82.21,05:22.27
1729,82.20,05:22.28
1730,82.19,05:22.29
1731,82.18,05:22.30
1732,82.17,05:22.31
1733,82.16,05:22.32
1734,82.15,05:22.33
1735,82.15,05:22.34
1736,82.14,05:22.35
1737,82.13,05:22.36
1738,82.12,05:22.37
1739,82.11,05:22.38
1740,82.10,05:22.39
1741,82.09,05:22.40
1742,82.08,05:22.41
1743,82.07,05:22.42
1744,82.06,05:22.43
1745,82.05,05:22.44
1746,82.05,05:22.45
1747,82.04,05:22.46
1748,82.03,05:22.47
1749,82.02,05:22.48
1750,82.01,05:22.49
1751,82.00,05:22.50
1752,81.99,05:22.51
1753,81.98,05:22.52
1754,81.97,05:22.53
1755,81.96,05:22.54
1756,81.95,05:22.55
1757,81.95,05:22.56
1758,81.94,05:22.57
1759,81.93,05:22.58
1760,81.92,05:22.59
1761,81.91,05:22.60
1762,81.90,05:22.61
1763,81.89,05:22.62
1764,81.88,05:22.63
1765,81.87,05:22.64
1766,81.86,05:22.65
1767,81.85,05:22.66
1768,81.85,05:22.67
1769,81.84,05:22.68
1770,81.83,05:22.69
1771,81.82,05:22.70
1772,81.81,05:22.71
1773,81.80,05:22.72
1774,81.79,05:22.73
1775,81.78,05:22.74
1776,81.77,05:22.75
1777,81.76,05:22.76
1778,81.75,05:22.77
1779,81.75,05:22.78
1780,81.74,05:22.79
1781,81.73,05:22.80
1782,81.72,05:22.81
1783,81.71,05:22.82
1784,81.70,05:22.83
1785,81.69,05:22.84
1786,81.68,05:22.85
1787,81.67,05:22.86
1788,81.66,05:22.87
1789,81.65,05:22.88
1790,81.65,05:22.89
1791,81.64,05:22.90
1792,81.63,05:22.91
1793,81.62,05:22.92
1794,81.61,05:22.93
1795,81.60,05:22.94
1796,81.59,05:22.95
1797,81.58,05:22.96
1798,81.57,05:22.97
1799,81.56,05:22.98
1800,81.55,05:22.99
1801,81.55,05:23.00
1802,81.54,05:23.01
1803,81.53,05:23.02
1804,81.52,05:23.03
1805,81.51,05:23.04
1806,81.50,05:23.05
1807,81.49,05:23.06
1808,81.48,05:23.07
1809,81.47,05:23.08
1810,81.46,05:23.09
1811,81.45,05:23.10
1812,81.45,05:23.11
1813,81.44,05:23.12
1814,81.43,05:23.13
1815,81.42,05:23.14
1816,81.41,05:23.15
1817,81.40,05:23.16
1818,81.39,05:23.17
1819,81.38,05:23.18
1820,81.37,05:23.19
1821,81.36,05:23.20
1822,81.35,05:23.21
1823,81.35,05:23.22
1824,81.34,05:23.23
1825,81.33,05:23.24
1826,81.32,05:23.25
1827,81.31,05:23.26
1828,81.30,05:23.27
1829,81.29,05:23.28
1830,81.28,05:23.29
1831,81.27,05:23.30
1832,81.26,05:23.31
1833,81.25,05:23.32
1834,81.25,05:23.33
1835,81.24,05:23.34
1836,81.23,05:23.35
1837,81.22,05:23.36
1838,81.21,05:23.37
1839,81.20,05:23.38
1840,81.19,05:23.39
1841,81.18,05:23.40
1842,81.17,05:23.41
1843,81.16,05:23.42
1844,81.15,05:23.43
1845,81.15,05:23.44
1846,81.14,05:23.45
1847,81.13,05:23.46
1848,81.12,05:23.47
1849,81.11,05:23.48
1850,81.10,05:23.49
1851,81.09,05:23.50
1852,81.08,05:23.51
1853,81.07,05:23.52
1854,81.06,05:23.53
1855,81.05,05:23.54
1856,81.05,05:23.55
1857,81.04,05:23.56
1858,81.03,05:23.57
1859,81.02,05:23.58
1860,81.01,05:23.59
1861,81.00,05:23.60
1862,80.99,05:23.61
1863,80.98,05:23.62
1864,80.97,05:23.63
1865,80.96,05:23.64
1866,80.95,05:23.65
1867,80.95,05:23.66
1868,80.94,05:23.67
1869,80.93,05:23.68
1870,80.92,05:23.69
1871,80.91,05:23.70
1872,80.90,05:23.71
1873,80.89,05:23.72
1874,80.88,05:23.73
1875,80.87,05:23.74
1876,80.86,05:23.75
1877,80.85,05:23.76
1878,80.85,05:23.77
1879,80.84,05:23.78
1880,80.83,05:23.79
1881,80.82,05:23.80
1882,80.81,05:23.81
1883,80.80,05:23.82
1884,80.79,05:23.83
1885,80.78,05:23.84
1886,80.77,05:23.85
1887,80.76,05:23.86
1888,80.75,05:23.87
1889,80.75,05:23.88
1890,80.74,05:23.89
1891,80.73,05:23.90
1892,80.72,05:23.91
1893,80.71,05:23.92
1894,80.70,05:23.93
1895,80.69,05:23.94
1896,80.68,05:23.95
1897,80.67,05:23.96
1898,80.66,05:23.97
1899,80.65,05:23.98
1900,80.65,05:23.99
1901,80.64,05:24.00
1902,80.63,05:24.01
1903,80.62,05:24.02
1904,80.61,05:24.03
1905,80.60,05:24.04
1906,80.59,05:24.05
1907,80.58,05:24.06
1908,80.57,05:24.07
1909,80.56,05:24.08
1910,80.55,05:24.09
1911,80.55,05:24.10
1912,80.54,05:24.11
1913,80.53,05:24.12
1914,80.52,05:24.13
1915,80.51,05:24.14
1916,80.50,05:24.15
1917,80.49,05:24.16
1918,80.48,05:24.17
1919,80.47,05:24.18
1920,80.46,05:24.19
1921,80.45,05:24.20
1922,80.45,05:24.21
1923,80.44,05:24.22
1924,80.43,05:24.23
1925,80.42,05:24.24
1926,80.41,05:24.25
1927,80.40,05:24.26
1928,80.39,05:24.27
1929,80.38,05:24.28
1930,80.37,05:24.29
1931,80.36,05:24.30
1932,80.35,05:24.31
1933,80.35,05:24.32
1934,80.34,05:24.33
1935,80.33,05:24.34
1936,80.32,05:24.35
1937,80.31,05:24.36
1938,80.30,05:24.37
1939,80.29,05:24.38
1940,80.28,05:24.39
1941,80.27,05:24.40
1942,80.26,05:24.41
1943,80.25,05:24.42
1944,80.25,05:24.43
1945,80.24,05:24.44
1946,80.23,05:24.45
1947,80.22,05:24.46
1948,80.21,05:24.47
1949,80.20,05:24.48
1950,80.19,05:24.49
1951,80.18,05:24.50
1952,80.17,05:24.51
1953,80.16,05:24.52
1954,80.15,05:24.53
1955,80.15,05:24.54
1956,80.14,05:24.55
1957,80.13,05:24.56
1958,80.12,05:24.57
1959,80.11,05:24.58
1960,80.10,05:24.59
1961,80.09,05:24.60
1962,80.08,05:24.61
1963,80.07,05:24.62
1964,80.06,05:24.63
1965,80.05,05:24.64
1966,80.05,05:24.65
1967,80.04,05:24.66
1968,80.03,05:24.67
1969,80.02,05:24.68
1970,80.01,05:24.69
1971,80.00,05:24.70
1972,79.99,05:24.71
1973,79.98,05:24.72
1974,79.97,05:24.73
1975,79.96,05:24.74
1976,79.95,05:24.75
1977,79.95,05:24.76
1978,79.94,05:24.77
1979,79.93,05:24.78
1980,79.92,05:24.79
1981,79.91,05:24.80
1982,79.90,05:24.81
1983,79.89,05:24.82
1984,79.88,05:24.83
1985,79.87,05:24.84
1986,79.86,05:24.85
1987,79.85,05:24.86
1988,79.85,05:24.87
1989,79.84,05:24.88
1990,79.83,05:24.89
1991,79.82,05:24.90
1992,79.81,05:24.91
1993,79.80,05:24.92
1994,79.79,05:24.93
1995,79.78,05:24.94
1996,79.77,05:24.95
1997,79.76,05:24.96
1998,79.75,05:24.97
1999,79.75,05:24.98
2000,79.74,05:24.99
2001,79.73,05:25.00
2002,79.72,05:25.01
2003,79.71,05:25.02
2004,79.70,05:25.03
2005,79.69,05:25.04
2006,79.68,05:25.05
2007,79.67,05:25.06
2008,79.66,05:25.07
2009,79.65,05:25.08
2010,79.65,05:25.09
2011,79.64,05:25.10
2012,79.63,05:25.11
2013,79.62,05:25.12
2014,79.61,05:25.13
2015,79.60,05:25.14
2016,79.59,05:25.15
2017,79.58,05:25.16
2018,79.57,05:25.17
2019,79.56,05:25.18
2020,79.55,05:25.19
2021,79.55,05:25.20
2022,79.54,05:25.21
2023,79.53,05:25.22
2024,79.52,05:25.23
2025,79.51,05:25.24
2026,79.50,05:25.25
2027,79.49,05:25.26
2028,79.48,05:25.27
2029,79.47,05:25.28
2030,79.46,05:25.29
2031,79.45,05:25.30
2032,79.45,05:25.31
2033,79.44,05:25.32
2034,79.43,05:25.33
2035,79.42,05:25.34
2036,79.41,05:25.35
2037,79.40,05:25.36
2038,79.39,05:25.37
2039,79.38,05:25.38
2040,79.37,05:25.39
2041,79.36,05:25.40
2042,79.35,05:25.41
2043,79.35,05:25.42
2044,79.34,05:25.43
2045,79.33,05:25.44
2046,79.32,05:25.45
2047,79.31,05:25.46
2048,79.30,05:25.47
2049,79.29,05:25.48
2050,79.28,05:25.49
2051,79.27,05:25.50
2052,79.26,05:25.51
2053,79.25,05:25.52
2054,79.25,05:25.53
2055,79.24,05:25.54
2056,79.23,05:25.55
2057,79.22,05:25.56
2058,79.21,05:25.57
2059,79.20,05:25.58
2060,79.19,05:25.59
2061,79.18,05:25.60
2062,79.17,05:25.61
2063,79.16,05:25.62
2064,79.15,05:25.63
2065,79.15,05:25.64
2066,79.14,05:25.65
2067,79.13,05:25.66
2068,79.12,05:25.67
2069,79.11,05:25.68
2070,79.10,05:25.69
2071,79.09,05:25.70
2072,79.08,05:25.71
2073,79.07,05:25.72
2074,79.06,05:25.73
2075,79.05,05:25.74
2076,79.05,05:25.75
2077,79.04,05:25.76
2078,79.03,05:25.77
2079,79.02,05:25.78
2080,79.01,05:25.79
2081,79.00,05:25.80
2082,78.99,05:25.81
2083,78.98,05:25.82
2084,78.97,05:25.83
2085,78.96,05:25.84
2086,78.95,05:25.85
2087,78.95,05:25.86
2088,78.94,05:25.87
2089,78.93,05:25.88
2090,78.92,05:25.89
2091,78.91,05:25.90
2092,78.90,05:25.91
2093,78.89,05:25.92
2094,78.88,05:25.93
2095,78.87,05:25.94
2096,78.86,05:25.95
2097,78.85,05:25.96
2098,78.85,05:25.97
2099,78.84,05:25.98
2100,78.83,05:25.99
2101,78.82,05:26.00
2102,78.81,05:26.01
2103,78.80,05:26.02
2104,78.79,05:26.03
2105,78.78,05:26.04
2106,78.77,05:26.05
2107,78.76,05:26.06
2108,78.75,05:26.07
2109,78.75,05:26.08
2110,78.74,05:26.09
2111,78.73,05:26.10
2112,78.72,05:26.11
2113,78.71,05:26.12
2114,78.70,05:26.13
2115,78.69,05:26.14
2116,78.68,05:26.15
2117,78.67,05:26.16
2118,78.66,05:26.17
2119,78.65,05:26.18
2120,78.65,05:26.19
2121,78.64,05:26.20
2122,78.63,05:26.21
2123,78.62,05:26.22
2124,78.61,05:26.23
2125,78.60,05:26.24
2126,78.59,05:26.25
2127,78.58,05:26.26
2128,78.57,05:26.27
2129,78.56,05:26.28
2130,78.55,05:26.29
2131,78.55,05:26.30
2132,78.54,05:26.31
2133,78.53,05:26.32
2134,78.52,05:26.33
2135,78.51,05:26.34
2136,78.50,05:26.35
2137,78.49,05:26.36
2138,78.48,05:26.37
2139,78.47,05:26.38
2140,78.46,05:26.39
2141,78.45,05:26.40
2142,78.45,05:26.41
2143,78.44,05:26.42
2144,78.43,05:26.43
2145,78.42,05:26.44
2146,78.41,05:26.45
2147,78.40,05:26.46
2148,78.39,05:26.47
2149,78.38,05:26.48
2150,78.37,05:26.49
2151,78.36,05:26.50
2152,78.35,05:26.51
2153,78.35,05:26.52
2154,78.34,05:26.53
2155,78.33,05:26.54
2156,78.32,05:26.55
2157,78.31,05:26.56
2158,78.30,05:26.57
2159,78.29,05:26.58
2160,78.28,05:26.59
2161,78.27,05:26.60
2162,78.26,05:26.61
2163,78.25,05:26.62
2164,78.25,05:26.63
2165,78.24,05:26.64
2166,78.23,05:26.65
2167,78.22,05:26.66
2168,78.21,05:26.67
2169,78.20,05:26.68
2170,78.19,05:26.69
2171,78.18,05:26.70
2172,78.17,05:26.71
2173,78.16,05:26.72
2174,78.15,05:26.73
2175,78.15,05:26.74
2176,78.14,05:26.75
2177,78.13,05:26.76
2178,78.12,05:26.77
2179,78.11,05:26.78
2180,78.10,05:26.79
2181,78.09,05:26.80
2182,78.08,05:26.81
2183,78.07,05:26.82
2184,78.06,05:26.83
2185,78.05,05:26.84
2186,78.05,05:26.85
2187,78.04,05:26.86
2188,78.03,05:26.87
2189,78.02,05:26.88
2190,78.01,05:26.89
2191,78.00,05:26.90
2192,77.99,05:26.91
2193,77.98,05:26.92
2194,77.97,05:26.93
2195,77.96,05:26.94
2196,77.95,05:26.95
2197,77.95,05:26.96
2198,77.94,05:26.97
2199,77.93,05:26.98
2200,77.92,05:26.99
2201,77.91,05:27.00
2202,77.90,05:27.01
2203,77.89,05:27.02
2204,77.88,05:27.03
2205,77.87,05:27.04
2206,77.86,05:27.05
2207,77.85,05:27.06
2208,77.85,05:27.07
2209,77.84,05:27.08
2210,77.83,05:27.09
2211,77.82,05:27.10
2212,77.81,05:27.11
2213,77.80,05:27.12
2214,77.79,05:27.13
2215,77.78,05:27.14
2216,77.77,05:27.15
2217,77.76,05:27.16
2218,77.75,05:27.17
2219,77.75,05:27.18
2220,77.74,05:27.19
2221,77.73,05:27.20
2222,77.72,05:27.21
2223,77.71,05:27.22
2224,77.70,05:27.23
2225,77.69,05:27.24
